text,label
"sya mendapatkan samsung galaksi s 10 mohon di kirim sama saya di tarakan, amal baru rt9, semoga di kirim tepat waktu besok 17 juli agar tidak menecewakan pelanggan",negative
"sangat menarik dan menguntungkan,tapi saya masih belum paham sepenuhnya dalam memesan dan pembayarannya",positive
tokopedia ...aplikasi online shop terbaik sekarang ini...ada beberapa komplen spt barang tidak sampai..smua diatasi dengan baik dana dikembalikan...produk produk yg dijual jg berkualitas..perbanyak hadiah hadiahnya supaya kesempatan menang hadiah makin besar pula.. sukses terus buat tokopedia...mantapp...,positive
saya bekerja di perguruan tinggi muhammadiyah sejak tahun 1981sejak masih sekolah kelas 2 smp sampai lulus kuliah tahun 1998 dan sampai sekarang masih tetap bekerja di um jember. menikah pada tahun 2000 mempunyai anak 2. anak pertama laki laki yang kedua perempuan. anak pertama kelas ix smp swasta anak yg ke dua kelas vii smp swasta. membina rumah tangga gagal bercerai tahun 2018. saya buka usaha kantin kecil kecilan di tempat saya bekerja tepatnya di um jember sejak tahun 2011 sampai sekarang.,positive
"bagimana ini pengiriman menggunakan sameday tapi barang blm di kirim juga ,, kecewa bgt padahal jarak penjual tidak terlalu jauh ,, tolong perbaiki pelayanan jgn bikin cs kecewa",negative
"tolong toped bisa ganti nama tokped dong, soalnya pengen ganti nama tokped malah gak bisa. tolong di perbarui lagi supaya bisa ubah nama tokped",negative
sudah kurang lebih 6 tahun menggunakan aplikasi ini. dan alhamdulillah cukup membantu teransaksi saya.,positive
maaf tokped klau cari mitra untuk pinjol yg bagus dong....masa saya dpt mitra qcash yg dendanya gede bngt....dendanya qcash klau telat 120000 per hari....menang bnyk tu aplikas,negative
"berbelanja di tokopedia sangat mudah, aman dan nyaman. namun satu yang kurang, tidak ada livechat di pusat bantuannya. mohon untuk di tingkatkan. terima kasih",positive
terima kasih. aplikasi ini sangat membantu saya. dalam mendapatkan alat maupun barang yg saya butuhkan dan tidak tersedia disekitar saya. tapi ada disini. sukses selalu tokopedia,positive
"bagi bro n sist yg mau belanja di tokped buat sekarang lebih di pikir"" lagi ya, padahal saya buyer tokped besar. tapi semakin kesini pelayanan menurun bgt. jadi notrecomend deh belanja online di tokped. kalo ada kendala di transaksi prosesnya nunggu 1x24hk trus 3x24hk trus 4x24hk dan trakhir 5x24hk (hk=harikerja) dari pada pusing"" nunggu mending pindah olshop. saya ikhlas uang yg ga seberapa, semoga bermanfaat buat yg baca",negative
"saya menang dapet samsung s10, dan disuruh krim alamat, apakah ini benar ya ? dan jika benar kirim alamat dimana? terima kasih sebelumnya, saya berharap pihak tokopedia tidak menipu saya dan pengguna lainnya... tolong di respon segera yaa",positive
terimakasih tokopedia udah nyediain banyak kebutuhan saya sukses yaa tambah ok.... semoga para penjual nya konsisten dan pelayanan semakin baik.,positive
"sering update makin berattt aja buka nya, apa lg update terbaru ini malah bentar2 crash. jadi ga nyaman banget",negative
"good, aplikasi sangat membatu sekali dalam saya mencari barang yg tidak ada di aplikasi lain. sukses terus toped..",positive
gak usah terlalu banyak update! kalau ujung2nya nyusahin pemakai! mau masukin alamat aja susah bener pakai map map segala! balikin kesemula!,negative
"tokped bagaimana responnya untuk saldo transaksi saya, sudah laporan ke cs tokped tp komputer yg merespon. barang tidak terkirim,uang saya sudah terpotong saldonya dianggap belum melakukan pembayaran, padahal saya sudah menunjukan bukti transfernya. gimana nih solusinya dr tgl 26 juni sampai skr ga ada jawaban. tanggung jawablah kasian customernya",negative
"jangan jualan di tokped, dijamin rugi, masa saldi w kena potongan 10rbu, status nya kesamaan data, lu telpon sana pembelinya. fix uninstall aja tokped",negative
"dari sekian banyak e-commerce, selalu yakin sm tokopedia ..terjamin aman nya , bahkan aku jadi pengguna setia yg rutin belanja tiap minggu di tokopedia . bahkan sekarang ada fitur ovopaylater , bisa nyaman tanpa pusing kekurangan apapun meski lagi tanggal tua",positive
"tokped oke, lmyn byk promo, tpi jgn nipu pake kata2lah, kasian warga indonesia yg g bgitu tinggi pendidikannya mereka kesulitan memahami,, ya tokped ya shpee, ya lazadoang... namanya potongan 10% tpi kok pake ""hingga"" 10.000, kasian yg niat beli brg harga tinggi, tau2nya cmn dikasih diskon 10.000 aja, belinya dah jutaan... oke? pls smua tokped online hapuslah itu diskon yg pake hingga, pakailah kata2 yg lebih jelas... kasian yg gak tau... mari saling membantu, bukan menjerumuskan!",negative
"saya sudah jarang transaksi lagi di tokped karna 1 alasan. tidak tersedianya sistem cod. dan sekarang banyak top seller ditokped yang buka tokped di shopee menerima sistem cod, sekarang saya lebih sering berbelanja di shopee. ini sekedar masukan untuk pihak tokped.",negative
"kenapa habis diperbarui gangguan terus, mau pilih pembayaran selalu gangguan. apakah harus di uninstal aja, 20x transaksi nyaman kini jadi menyakitkan. biar bintang yg berbicara",negative
"aplikasi ini sangat membantu dalam pencarian produkâ² termurah,juga banyak diskon dan hadiah nya,mantap !!",positive
"saya menggunakan jaringan tri kalau buka lewat aplikasi gambar tidak muncul sedangkan menggunakan browser gambar muncul , mohon di perbaiki,",negative
"belanja awal ok bangetz pelayananya, untuk yg kedua ini kena refound produk habis,jadi menunggu pengembalian dananya.",positive
saya dikasih tau mendapat kan smartphone lalu saya ikuti langkahnya.yaitu buka aplikasi tokped dan tinggal kan data pengiriman anda pada layar sudah saya kirim tapi tidak bisa,negative
"asyik... kita dapat manfaat dari kupon2 cashbacknya... walaupun blm dapat hadiah undiannya... coba terus... siapa rezeki datang. dan akhirnya akun sy tidak dapat menggunakan kupon lagi... karena kebykan menggunkan cash back \kupon... sudah di hub pusat bantuan, status akun diblokir... jangankan kupon, lucky egg taptap mantap aja ud ga kasi...bingung juga karena sy pakai semua kupon yg ada kena black list... padahal syarat dan ketentuan sdh diikuti... langsung diblock akun... no semangat toped lg",positive
"pada aplikasi tokped tidak menyediakan pusat bantuan yang lengkap,, tidak ada customer service ataupun live chat,, sehingga kebingungan pelanggan tidak terselesaika",negative
"aplikasi gak bermutu, pamakai aplikasi ini penipu semua. khusus dikota medan ni aplikasi penggangu ojol. minta bantuan gojek melaluai pitur gosend tetapi barang yang dikirim jarang ada. masak dah mesen gak ada barang disuruh jalanin. maksa pula alasan nya gak bisa bantalin. toloooong kepada pihak aplikasi kalen buat jasa kurir kalen sendiri. karna pengguna aplikasi ini pembohong/ penipu semua dimedan. ntah apa keuntungan dari mereka dari aplikasi ini yang bijak dikit buat aplikasi kalen",negative
"tokopedia , salah satu kebanggaan bangsa indonesia, aplikasi ini bagus , tapi agak kurang simple, terlalu banyak menu menu yg harus lebih di sederhanakan , kelebihan aplikasi ini menyediakan pencarian produk melalui gambar , good lah utk tokopedia",positive
gimana sih pesanan saya dari 5 hari yg lalu belum juga dikonfirmasi oleh penjual. tolong dong kasih tau pemberitahuan buat pedagang kalo mau jual barang kasih ada pesanan kasih notifikasi atau pemberitahuan udah lama banget nih hampir seminggu. saya gak suka sama sistem kerja tokped karena harus menunggu pesanan terkonfirmasi gk kaya tokped online yg lain. sungguh menyesal daya belanja di sini,negative
"aplikasi update mulu, tp bukan minim bug malah banyak bug. klo update yg penting2 aja, jgn nambah bug doang trus gak penting di update. kupon vocher gak bs di gunain, blnja 300 vocher gak bs, dibilang kurang dr 200. kasih keterangan di keranjang belanja kolom catatan keyboard jd error. sue.",negative
saya beli barang lewat paylater.. dan barang yg saya beli sudah sampai dan saya terima.. tiba tiba dari tokped membatalkan pesanan setelah barang saya terima dan saldo masuk lagi kesaya.. ini gimana sii saya sampai ditelponin terus sama penjual nya hadeeeeeeeh... parah tolong dikonfirmasi... dan ovo saya berkurang karna ongkir yg gak jelas,negative
ini sangat membantu saya dalam keseharian saya tidak perlu lagi keluar rumah tokopedia pedia memang the best kalo bisa aku pasti kasih 1000 bintang,positive
semoga aplikasi ini menjadi aplikasi penjualan online yang akan selalu saya gunakan untuk keperluan saya setiap saat dan tidak beralih ke yang lainnya,positive
aku nggak pernah ketipu sama tokopedia aku kasinh bintang 5 ( lima ) karna barangnya bagus bagus trus nggak tipu tipu makasih tokopedia karna sudah ada pesti aku nggak ketipu lagi kaya tokopedia onlien shopee aku ketipu sama shopee sekali lagi makasih yah tokopedia yg sudah ada selama ini bye.,positive
"kalau bisa fitur searchnya kerja sama dengan google, sering barang yang disearch di aplikasi tidak ditemukan tapi setelah di search di google ketemu. padahal barang di tokopedia juga",positive
saya udah login dan saat disuruh masukin kode aktivasi gk dikasih2 dan malah nunggu 1 jam lagi tolong itu gimana ya aku kira aplikasinya bagus ternyata baru login aja bikin kesel tolong perbaikin lagi min,negative
"mau login lewat facebook gagal trus udh di coba berulang kali ttp ""gagal login facebook,silahkan coba lagi nanti. asu.padahal udh lama make tokped",negative
"menunggu sampe jam segini/ sore lagi, tgl 13 juli, bonusnya belum tiba...?! di tmpt...",negative
saya bru daftar jalani dulu perkembangan bru kasih nilai sesui. mau tanya.tadi.diinformasikn bhw no ini sbg pemenang dan dapat hadia hp..gimanaâ ,positive
"klo ada minus aku kasih minus ini tokped, baru daftar power badge 1 minggu dpt pembeli 3, hbs itu tokped di moderasi alasan manipulasi. wong org jualannya benar kok, tipu tipu aja katanya daftar power badge dagangan laku, sekali ada pembeli tokped di tutup, bilang aja mau makan biaya daftar power badge nya, dasar preman",negative
kenapa dana yg ada ga bisa dipake yaaa?? harus pake kode tokped... saya ga tahu kodenya yang mana..,negative
"saya pengguna sejak 2014. untuk kali ini maaf saya kurangin dulu bintangnya. kurang suka dengan fitur pencarian yang terdapat iklan produk yang tidak sesuai pencarian . misal : cari barang harga termurah, munculnya harga ratusan ribu bahkan puluhan juta. bahkan iklan produk tersebut sering sekali muncul di setiap scroll pencarian. bersiap untuk pindahan dari tokped ke tokped atau tokooren",negative
"masih lemot, utk memberikan ulasan produk saja kebanyakan buka halaman. masih kurang parktis.",negative
"sy pernah membatalkan pesanan tanpa sengaja sehingga sy kebingungan,setelah sy cari solusi akhirnya hanya dgn kirim email ke customer tokopedia alhamdulillah uang sy kembali ke rekening sy sebesar rp.850.000 kurang lebih selama 2 x 24 jam,tks tokopedia semoga jaya selalu.",positive
"sangat mengecewakan krn ovo paylater di toped tdk bisa terintegrasi dgn ovo paylater di aplikasi,sangat tidak praktis.walau saya akuin untuk transaksi lebih lengkap di sini di bandingkan aplikasi sebelah.coba konfirmasi tdk ada solusi sm skali dr pihak toped. bagaiman e-comerce ini bisa berkembang dr hal sepele sperti itu saja tdk memuaskan.",negative
"baru pertama kali belanja di tokped langsung kecewa. sudah seminggu lebih pesanan saya belum sampai, padahal saya sudah melakukan pelunasan di alfamart. status barang sedang dikirim sejak 4 hari yg lalu, saya pesan dr cilacap ke jakarta. dapet nomer resi jne tapi tidak bisa di cek sampai sekarang.",negative
"terkecoh sama cashback yg besar, jangan pernah beli flight di tokped. rumit sangat rumit, mau merubah flight rumit , anda akan di teror email setiap detik jika anda tdk segera merubah tiket anda.. lalu anda akan dipersulit. pokokny jgn prnh beli flight di tokped klo gk mw nyesel.",negative
"sejauh ini tidak ada kendala apapun aplikasi tokopedia sangat membantu saya dalam aktifitas perdagang dan penjualan, dengan aplikasi ini saya bisa membeli produk yang susah dicari ditempat saya, terima kasih tokopedia",positive
"yups ! puas dg tokopedia dari awal hingga diterima. tapi sayang, gabisa tf lewat bni jadi saya harus repot ke indo atau alfa dulu buat bayarnyað",positive
"hahha.. bintang satu cocok buat anda tokped karna promo yang di berikan makin lama makin pelit.. saya sudah jarang memakai aplikasi tokped semenjak promo yg di berikan kecil nilai persenan dan cashback nya. yang bener aja bayat listrik, paket data sama pulsa cma 3% cashback nya. yaelah.. aplikasi lain bisa lebih dri itu. meending manfaatkan aplikasi lain yg lebih royal ngsh promo nya",negative
tokped semakin mengecewakan.bagaimana anda bisa bersaing kalau pelayanan mu macam ini.puluhan kali belanja di tokped serasa semakin di olok olok sama ini aplikasi.masa iya kasih kupon cashback yg tulisannya 100 ribu saat digunakan cashback yg di kasih cuma 900 perak.belum lagi harus ambil kupon lewat aplikasi ovo. parrah ini tokped.mana banyak sekali pembohongan hadiah yang masuk lewat email. unstal,negative
"banyak penjual yang barang nya tidak ready , tapi sama penjual di proses juga pesanan nya, akhir nya barang tidak dikirim dan parah nya lagi penjual di chat cuek bebek .. kata nya klw orderan di cancel rating tokped nya turun..parahhh !!!",negative
ini penipuan apa gimana sih sering kali saya mendapatkan pemberitahuan mendapatkan iphone x lalu mendapatkan kupon dan ketika saya menindak lanjuti alhasil disuruh meng instal apk ini tapi ternyata ketika saya sudah mendownload nya alhasil ga ada apa2 nyaa mohon jelaskan maksudnyaa apa?,negative
"mau tanya tokped lagi gangguan teknis pada pembayaran apa,ko saya dari kemaren mau pembayaran ga bisa bisa ini lagi banyak orderan lagi tolong pak segera di perbaiki lah",negative
"lemot, banyak seller tak merespon sama sekali setelah barangnya terjual, kejelasan proses pengiriman amburadul, ditambah seller yang tidak mau memberi penjelasan tentang hal itu. kebanyak seller dropshiper kayanya. batas komplain juga tidak memungkinkan komplain akan diterima karna banyaknya seller tak merespon dan pura pura tidak tau setelah transaksi selesai.",negative
"aplikasi yang bnr2 mempermudah kegiatan jual beli online, proses mudah, memuaskan.",positive
tolong untuk fitur tukar tambah hp banyak bug yang perlu di perbaiki. ketika mau masukan data ktp tidak bisa. otomatis berhenti layananya,negative
aplikasi jual beli yang terpercaya. sudah 3 tahun saya memakai nya dari awal jualan online. terimakasih tokopedia,positive
"assalamualaikum semuanya kenalin nama aku camelia sering di panggil amel aku kasih nilai nya 3 ya soalnya kurang seru. aku dari karang tanjung, aku dari sd karang tanjung 1, kecamatan lemahabang, kabupaten karawang...??? asiapppp",positive
"saya kasih 5 langsung bintangnya, saya udah klaim tapi kok ga ada petunjuknya mau dapet hadiah, tolong diperjelas dong dari pihak tokped? ternyata ga sesuai sama yg diperintahkan katanya oppo saya dapet hadiah di suruh klaim, setelah kalim ga ada yg petunjuk hadiahnya, yg ada discon, dasal",negative
